pr_id,repository,pr_title,pr_description,author,created_date,merged_date,closed_date,num_commits,num_changed_files,additions,deletions,changed_lines,num_comments,num_reviews,review_decisions,num_reviewers,labels,merged,merge_time_hours,ai_reviewer_present,ai_reviewer_names,ai_code_present,commit_messages,modified_files,num_commits_norm,num_changed_files_norm,additions_norm,deletions_norm,changed_lines_norm,num_comments_norm,num_reviews_norm,num_reviewers_norm,num_commits_is_outlier,num_changed_files_is_outlier,additions_is_outlier,deletions_is_outlier,changed_lines_is_outlier,num_comments_is_outlier,num_reviews_is_outlier,num_reviewers_is_outlier
106,microsoft/vscode,Fix issue #106 in module 16,This PR addresses a bug This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_16,2025-09-06,2025-09-08T02,,6,3,19.0,22,41,4,4,"[""CHANGES_REQUESTED"", ""APPROVED"", ""APPROVED"", ""CHANGES_REQUESTED""]",3,"[""documentation""]",True,50.25019585824836,False,[],True,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py""]",0.3668160641599569,-0.9736920864894634,-0.6803300006225159,-0.2605441493546433,-0.719437707040137,0.0016763423184349494,1.574196440507303,1.2400714796628798,False,False,False,False,False,False,False,False
107,microsoft/vscode,Fix issue #107 in module 17,This PR addresses a bug This PR addresses a bug ,dev_31,2026-01-06,2026-01-06T02,,8,3,10.0,12,22,5,2,"[""CHANGES_REQUESTED"", ""APPROVED""]",1,[],True,2.0702886604858706,False,[],True,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py""]",1.1467226499004746,-0.9736920864894634,-0.8263955393302556,-0.5850345379564077,-0.9931050008036529,0.5045790378489081,-0.5294068207496722,-1.233475354771056,False,False,False,False,False,False,False,False
108,microsoft/vscode,Fix issue #108 in module 7,This PR addresses a bug ,dev_6,2025-01-14,,,8,5,41.0,80,121,6,3,"[""COMMENTED"", ""APPROVED"", ""APPROVED""]",3,"[""breaking-change""]",False,,False,[],True,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",1.1467226499004746,-0.3386755083441611,-0.32328090600359666,1.62150010453559,0.43284563512203533,1.0074817333793813,0.5223948098788154,1.2400714796628798,False,False,False,False,False,False,False,False
109,microsoft/vscode,Fix issue #109 in module 16,This PR addresses a bug ,dev_13,2026-01-14,2026-01-19T07,,4,10,0.0,4,4,4,3,"[""COMMENTED"", ""CHANGES_REQUESTED"", ""COMMENTED""]",2,[],True,127.75911985019123,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-0.4130905215805607,1.2488659370190944,-0.9886905823388552,-0.8446268488378192,-1.2523687527901417,0.0016763423184349494,0.5223948098788154,0.0032980624459118257,False,False,False,False,False,False,False,False
110,microsoft/vscode,Fix issue #110 in module 14,This PR addresses a bug This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_14,2026-05-09,2026-05-09T09,,4,11,13.0,31,44,1,2,"[""APPROVED"", ""CHANGES_REQUESTED""]",2,"[""enhancement"", ""good first issue""]",True,9.087055068296445,True,"[""coderabbitai[bot]""]",False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-0.4130905215805607,1.5663742260917457,-0.7777070264276756,0.031497200386944584,-0.6762270817090555,-1.5070317442729848,-0.5294068207496722,0.0032980624459118257,False,False,False,False,False,False,False,False
111,microsoft/vscode,Fix issue #111 in module 13,This PR addresses a bug This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dependabot[bot],2025-01-18,2025-01-18T01,,7,11,56.0,99,155,6,2,"[""COMMENTED"", ""APPROVED""]",1,"[""good first issue""]",True,1.7209167645914416,True,"[""coderabbitai[bot]""]",True,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",0.7567693570302158,1.5663742260917457,-0.07983834149069714,2.238031842878942,0.9225660555409585,1.0074817333793813,-0.5294068207496722,-1.233475354771056,False,False,False,True,False,False,False,False
112,microsoft/vscode,Fix issue #112 in module 1,This PR addresses a bug This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_34,2025-06-04,,,4,4,96.0,68,164,6,2,"[""APPROVED"", ""APPROVED""]",1,"[""enhancement"", ""needs-review""]",False,,False,[],True,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py""]",-0.4130905215805607,-0.6561837974168122,0.5693418305437015,1.2321116382134727,1.052197931534203,1.0074817333793813,-0.5294068207496722,-1.233475354771056,False,False,False,False,False,False,False,False
113,microsoft/vscode,Fix issue #113 in module 18,This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_20,2025-10-04,,,8,7,69.0,11,80,6,2,"[""COMMENTED"", ""APPROVED""]",2,[],False,,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",1.1467226499004746,0.2963410698011411,0.1311452144204824,-0.6174835768165842,-0.15769957773607798,1.0074817333793813,-0.5294068207496722,0.0032980624459118257,False,False,False,False,False,False,False,False
114,microsoft/vscode,Fix issue #114 in module 10,This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_28,2025-02-12,2025-02-13T22,,5,5,60.0,72,132,4,3,"[""APPROVED"", ""CHANGES_REQUESTED"", ""APPROVED""]",3,"[""documentation""]",True,46.44306725614123,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-0.0231372287103019,-0.3386755083441611,-0.014920324287257277,1.3619077936541784,0.591284594669334,0.0016763423184349494,0.5223948098788154,1.2400714796628798,False,False,False,False,False,False,False,False
115,microsoft/vscode,Fix issue #115 in module 9,This PR addresses a bug ,dev_9,2025-03-04,2025-03-04T10,,1,5,10.0,148,158,4,4,"[""APPROVED"", ""APPROVED"", ""COMMENTED"", ""COMMENTED""]",3,"[""breaking-change"", ""documentation""]",True,10.198862714205914,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-1.582950400191337,-0.3386755083441611,-0.8263955393302556,3.8280347470275875,0.96577668087204,0.0016763423184349494,1.574196440507303,1.2400714796628798,False,False,False,True,False,False,False,False
116,microsoft/vscode,Fix issue #116 in module 18,This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_3,2025-07-31,2025-07-31T07,,2,5,18.0,11,29,2,2,"[""APPROVED"", ""COMMENTED""]",1,[],True,7.292898300772095,False,[],True,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-1.1929971073210783,-0.3386755083441611,-0.6965595049233758,-0.6174835768165842,-0.8922802083644629,-1.0041290487425114,-0.5294068207496722,-1.233475354771056,False,False,False,False,False,False,False,False
117,microsoft/vscode,Fix issue #117 in module 9,This PR addresses a bug ,dev_1,2025-07-12,,,4,8,142.0,40,182,4,4,"[""COMMENTED"", ""COMMENTED"", ""CHANGES_REQUESTED"", ""APPROVED""]",3,"[""documentation"", ""needs-review""]",False,,True,"[""coderabbitai[bot]""]",False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-0.4130905215805607,0.6138493588737922,1.3158990283832601,0.3235385501285325,1.3114616835206916,0.0016763423184349494,1.574196440507303,1.2400714796628798,False,False,False,False,False,False,False,False
118,microsoft/vscode,Fix issue #118 in module 1,This PR addresses a bug This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_28,2025-09-10,,,8,6,190.0,3,193,6,2,"[""APPROVED"", ""COMMENTED""]",1,"[""bug"", ""documentation""]",False,,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",1.1467226499004746,-0.02116721927151,2.0949152348245383,-0.8770758876979956,1.4699006430679904,1.0074817333793813,-0.5294068207496722,-1.233475354771056,False,False,True,False,False,False,False,False
119,microsoft/vscode,Fix issue #119 in module 5,This PR addresses a bug This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_13,2025-11-29,,,3,10,42.0,65,107,7,2,"[""APPROVED"", ""APPROVED""]",2,[],False,,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-0.8030438144508195,1.2488659370190944,-0.30705140170273665,1.1347645216329434,0.23119605024365517,1.5103844289098547,-0.5294068207496722,0.0032980624459118257,False,False,False,False,False,False,False,False
120,microsoft/vscode,Fix issue #120 in module 19,This PR addresses a bug This PR addresses a bug ,dev_19,2025-04-19,2025-04-19T19,,2,2,34.0,19,53,3,3,"[""COMMENTED"", ""APPROVED"", ""COMMENTED""]",3,"[""good first issue""]",True,19.915336278294504,True,"[""copilot-pull-request-reviewer[bot]""]",False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py""]",-1.1929971073210783,-1.2912003755621144,-0.4368874361096164,-0.3578912659351727,-0.5465952057158111,-0.5012263532120382,0.5223948098788154,1.2400714796628798,False,False,False,False,False,False,False,False
121,microsoft/vscode,Fix issue #121 in module 11,This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_15,2025-01-20,2025-01-28T12,,7,10,54.0,4,58,2,3,"[""APPROVED"", ""CHANGES_REQUESTED"", ""CHANGES_REQUESTED""]",2,"[""breaking-change"", ""bug""]",True,204.35391507858367,True,"[""copilot-pull-request-reviewer[bot]""]",False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",0.7567693570302158,1.2488659370190944,-0.11229735009241708,-0.8446268488378192,-0.47457749683067535,-1.0041290487425114,0.5223948098788154,0.0032980624459118257,False,False,False,False,False,False,False,False
122,microsoft/vscode,Fix issue #122 in module 9,This PR addresses a bug This PR addresses a bug ,dev_22,2025-08-15,2025-08-15T18,,6,1,28.0,1,29,0,2,"[""CHANGES_REQUESTED"", ""APPROVED""]",1,[],True,18.45758474538913,False,[],True,"[""fix bug"", ""update tests""]","[""src/module_0.py""]",0.3668160641599569,-1.6087086646347657,-0.5342644619147762,-0.9419739654183485,-0.8922802083644629,-2.009934439803458,-0.5294068207496722,-1.233475354771056,False,False,False,False,False,False,False,False
123,microsoft/vscode,Fix issue #123 in module 17,This PR addresses a bug This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_21,2025-10-19,,,3,8,3.0,0,3,7,1,"[""CHANGES_REQUESTED""]",1,"[""breaking-change"", ""needs-review""]",False,,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-0.8030438144508195,0.6138493588737922,-0.9400020694362754,-0.9744230042785249,-1.2667722945671689,1.5103844289098547,-1.5812084513781597,-1.233475354771056,False,False,False,False,False,False,False,False
124,microsoft/vscode,Fix issue #124 in module 14,This PR addresses a bug This PR addresses a bug ,dev_15,2025-01-23,,,2,9,7.0,16,23,5,3,"[""CHANGES_REQUESTED"", ""APPROVED"", ""COMMENTED""]",2,[],False,,True,"[""coderabbitai[bot]""]",True,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-1.1929971073210783,0.9313576479464434,-0.8750840522328355,-0.455238382515702,-0.9787014590266258,0.5045790378489081,0.5223948098788154,0.0032980624459118257,False,False,False,False,False,False,False,False
125,microsoft/vscode,Fix issue #125 in module 11,This PR addresses a bug This PR addresses a bug ,dev_21,2025-06-07,2025-06-07T22,,6,8,80.0,16,96,7,1,"[""APPROVED""]",1,[],True,22.21711182148064,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",0.3668160641599569,0.6138493588737922,0.30966976172994204,-0.455238382515702,0.07275709069635648,1.5103844289098547,-1.5812084513781597,-1.233475354771056,False,False,False,False,False,False,False,False
126,microsoft/vscode,Fix issue #126 in module 10,This PR addresses a bug This PR addresses a bug ,dev_26,2025-09-27,2025-09-27T12,,7,6,8.0,109,117,3,1,"[""APPROVED""]",1,[],True,12.41867828088518,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",0.7567693570302158,-0.02116721927151,-0.8588545479319755,2.5625222314807066,0.3752314680139267,-0.5012263532120382,-1.5812084513781597,-1.233475354771056,False,False,False,True,False,False,False,False
127,microsoft/vscode,Fix issue #127 in module 15,This PR addresses a bug This PR addresses a bug ,dev_1,2025-04-22,2025-04-22T00,,5,1,42.0,29,71,2,3,"[""CHANGES_REQUESTED"", ""APPROVED"", ""APPROVED""]",3,"[""bug"", ""needs-review""]",True,0.7025659609137428,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py""]",-0.0231372287103019,-1.6087086646347657,-0.30705140170273665,-0.03340087733340829,-0.28733145372932234,-1.0041290487425114,0.5223948098788154,1.2400714796628798,False,False,False,False,False,False,False,False
128,microsoft/vscode,Fix issue #128 in module 4,This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_32,2025-10-03,2025-10-04T02,,7,7,112.0,12,124,2,3,"[""COMMENTED"", ""COMMENTED"", ""APPROVED""]",2,"[""bug""]",True,26.469896130123715,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",0.7567693570302158,0.2963410698011411,0.829013899357461,-0.5850345379564077,0.4760562604531168,-1.0041290487425114,0.5223948098788154,0.0032980624459118257,False,False,False,False,False,False,False,False
129,microsoft/vscode,Fix issue #129 in module 4,This PR addresses a bug This PR addresses a bug ,dev_25,2026-02-22,,,7,5,96.0,45,141,5,1,"[""CHANGES_REQUESTED""]",1,"[""bug""]",False,,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",0.7567693570302158,-0.3386755083441611,0.5693418305437015,0.4857837444294147,0.7209164706625784,0.5045790378489081,-1.5812084513781597,-1.233475354771056,False,False,False,False,False,False,False,False
130,microsoft/vscode,Fix issue #130 in module 8,This PR addresses a bug This PR addresses a bug ,dev_11,2025-09-08,2025-09-10T02,,8,7,32.0,28,60,4,2,"[""CHANGES_REQUESTED"", ""APPROVED""]",2,"[""enhancement"", ""breaking-change""]",True,50.9648215733418,True,"[""coderabbitai[bot]""]",False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",1.1467226499004746,0.2963410698011411,-0.46934644471133635,-0.06584991619358473,-0.44577041327662104,0.0016763423184349494,-0.5294068207496722,0.0032980624459118257,False,False,False,False,False,False,False,False
131,microsoft/vscode,Fix issue #131 in module 12,This PR addresses a bug ,dev_15,2026-01-11,2026-01-12T14,,1,10,167.0,73,240,1,2,"[""CHANGES_REQUESTED"", ""CHANGES_REQUESTED""]",1,"[""enhancement"", ""needs-review""]",True,38.71544004624623,True,"[""copilot-pull-request-reviewer[bot]""]",False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-1.582950400191337,1.2488659370190944,1.7216366359047592,1.394356832514355,2.1468671065882665,-1.5070317442729848,-0.5294068207496722,-1.233475354771056,False,False,False,False,False,False,False,False
132,microsoft/vscode,Fix issue #132 in module 12,This PR addresses a bug ,dev_38,2025-05-16,,,4,4,27.0,22,49,2,1,"[""CHANGES_REQUESTED""]",1,"[""documentation""]",False,,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py""]",-0.4130905215805607,-0.6561837974168122,-0.5504939662156362,-0.2605441493546433,-0.6042093728239197,-1.0041290487425114,-1.5812084513781597,-1.233475354771056,False,False,False,False,False,False,False,False
133,microsoft/vscode,Fix issue #133 in module 11,This PR addresses a bug This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_13,2025-05-14,,,5,9,105.0,5,110,2,1,"[""COMMENTED""]",1,"[""documentation""]",False,,True,"[""coderabbitai[bot]""]",False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-0.0231372287103019,0.9313576479464434,0.7154073692514412,-0.8121778099776428,0.27440667557473664,-1.0041290487425114,-1.5812084513781597,-1.233475354771056,False,False,False,False,False,False,False,False
134,microsoft/vscode,Fix issue #134 in module 5,This PR addresses a bug ,dev_4,2025-06-15,,,4,1,19.0,52,71,7,4,"[""CHANGES_REQUESTED"", ""CHANGES_REQUESTED"", ""CHANGES_REQUESTED"", ""APPROVED""]",3,"[""breaking-change""]",False,,True,"[""coderabbitai[bot]""]",False,"[""fix bug"", ""update tests""]","[""src/module_0.py""]",-0.4130905215805607,-1.6087086646347657,-0.6803300006225159,0.7129270164506497,-0.28733145372932234,1.5103844289098547,1.574196440507303,1.2400714796628798,False,False,False,False,False,False,False,False
135,microsoft/vscode,Fix issue #135 in module 13,This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_8,2025-04-10,,,4,1,30.0,9,39,5,1,"[""APPROVED""]",1,"[""documentation"", ""needs-review""]",False,,True,"[""coderabbitai[bot]""]",False,"[""fix bug"", ""update tests""]","[""src/module_0.py""]",-0.4130905215805607,-1.6087086646347657,-0.5018054533130563,-0.682381654536937,-0.7482447905941912,0.5045790378489081,-1.5812084513781597,-1.233475354771056,False,False,False,False,False,False,False,False
136,microsoft/vscode,Fix issue #136 in module 5,This PR addresses a bug This PR addresses a bug ,dev_15,2026-04-25,,,7,5,10.0,114,124,5,2,"[""APPROVED"", ""APPROVED""]",2,[],False,,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",0.7567693570302158,-0.3386755083441611,-0.8263955393302556,2.7247674257815886,0.4760562604531168,0.5045790378489081,-0.5294068207496722,0.0032980624459118257,False,False,False,True,False,False,False,False
